date,product_id,product_name,category,sales,units_sold,inventory_level,price
2025-10-03,P004,Winter Coat,Apparel,1323.27,9,94,147.03
2025-10-04,P004,Winter Coat,Apparel,1778.64,12,82,148.22
2025-10-05,P004,Winter Coat,Apparel,1778.4,12,70,148.2
2025-10-06,P004,Winter Coat,Apparel,1498.5,10,60,149.85
2025-10-07,P004,Winter Coat,Apparel,1358.73,9,51,150.97
2025-10-08,P004,Winter Coat,Apparel,1499.6,10,41,149.96
2025-10-09,P004,Winter Coat,Apparel,1178.64,8,33,147.33
2025-10-10,P004,Winter Coat,Apparel,1341.54,9,24,149.06
2025-10-11,P004,Winter Coat,Apparel,1793.64,12,108,149.47
2025-10-12,P004,Winter Coat,Apparel,1937.91,13,95,149.07
2025-10-13,P004,Winter Coat,Apparel,1365.93,9,86,151.77
2025-10-14,P004,Winter Coat,Apparel,1349.1,9,77,149.9
2025-10-15,P004,Winter Coat,Apparel,1192.32,8,69,149.04
2025-10-16,P004,Winter Coat,Apparel,1193.44,8,61,149.18
2025-10-17,P004,Winter Coat,Apparel,1346.94,9,52,149.66
2025-10-18,P004,Winter Coat,Apparel,1526.4,10,42,152.64
2025-10-19,P004,Winter Coat,Apparel,1774.56,12,30,147.88
2025-10-20,P004,Winter Coat,Apparel,1201.28,8,118,150.16
2025-10-21,P004,Winter Coat,Apparel,1483.3,10,108,148.33
2025-10-22,P004,Winter Coat,Apparel,1368.81,9,99,152.09
2025-10-23,P004,Winter Coat,Apparel,1196.56,8,91,149.57
2025-10-24,P004,Winter Coat,Apparel,1197.44,8,83,149.68
2025-10-25,P004,Winter Coat,Apparel,1660.78,11,72,150.98
2025-10-26,P004,Winter Coat,Apparel,1786.44,12,60,148.87
2025-10-27,P004,Winter Coat,Apparel,1049.72,7,53,149.96
2025-10-28,P004,Winter Coat,Apparel,1353.24,9,44,150.36
2025-10-29,P004,Winter Coat,Apparel,1201.44,8,36,150.18
2025-10-30,P004,Winter Coat,Apparel,1505.6,10,26,150.56
2025-10-31,P004,Winter Coat,Apparel,1193.92,8,114,149.24
2025-11-01,P004,Winter Coat,Apparel,1676.84,11,103,152.44
2025-11-02,P004,Winter Coat,Apparel,1649.56,11,92,149.96
2025-11-03,P004,Winter Coat,Apparel,1213.12,8,84,151.64
2025-11-04,P004,Winter Coat,Apparel,1506.7,10,74,150.67
2025-11-05,P004,Winter Coat,Apparel,1200.4,8,66,150.05
2025-11-06,P004,Winter Coat,Apparel,1057.77,7,59,151.11
2025-11-07,P004,Winter Coat,Apparel,1205.04,8,51,150.63
2025-11-08,P004,Winter Coat,Apparel,1494.1,10,41,149.41
2025-11-09,P004,Winter Coat,Apparel,1515.2,10,31,151.52
2025-11-10,P004,Winter Coat,Apparel,1224.88,8,119,153.11
2025-11-11,P004,Winter Coat,Apparel,1184.64,8,111,148.08
2025-11-12,P004,Winter Coat,Apparel,1192.08,8,103,149.01
2025-11-13,P004,Winter Coat,Apparel,1066.73,7,96,152.39
2025-11-14,P004,Winter Coat,Apparel,1357.11,9,87,150.79
2025-11-15,P004,Winter Coat,Apparel,1627.12,11,76,147.92
2025-11-16,P004,Winter Coat,Apparel,1512.5,10,66,151.25
2025-11-17,P004,Winter Coat,Apparel,1023.33,7,59,146.19
2025-11-18,P004,Winter Coat,Apparel,1198.24,8,51,149.78
2025-11-19,P004,Winter Coat,Apparel,1208.64,8,43,151.08
2025-11-20,P004,Winter Coat,Apparel,2105.32,14,29,150.38
2025-11-21,P004,Winter Coat,Apparel,2067.94,14,111,147.71
2025-11-22,P004,Winter Coat,Apparel,2565.81,17,94,150.93
2025-11-23,P004,Winter Coat,Apparel,2216.1,15,79,147.74
2025-11-24,P004,Winter Coat,Apparel,1788.0,12,67,149.0
2025-11-25,P004,Winter Coat,Apparel,1937.91,13,54,149.07
2025-11-26,P004,Winter Coat,Apparel,1788.84,12,42,149.07
2025-11-27,P004,Winter Coat,Apparel,2100.14,14,28,150.01
2025-11-28,P004,Winter Coat,Apparel,1797.96,12,112,149.83
2025-11-29,P004,Winter Coat,Apparel,2679.66,18,94,148.87
2025-11-30,P004,Winter Coat,Apparel,2705.58,18,76,150.31
2025-12-01,P004,Winter Coat,Apparel,1076.18,7,69,153.74
2025-12-02,P004,Winter Coat,Apparel,1046.22,7,62,149.46
2025-12-03,P004,Winter Coat,Apparel,1059.94,7,55,151.42
2025-12-04,P004,Winter Coat,Apparel,1372.41,9,46,152.49
2025-12-05,P004,Winter Coat,Apparel,1197.52,8,38,149.69
2025-12-06,P004,Winter Coat,Apparel,1474.8,10,28,147.48
2025-12-07,P004,Winter Coat,Apparel,1657.59,11,113,150.69
2025-12-08,P004,Winter Coat,Apparel,1063.86,7,106,151.98
2025-12-09,P004,Winter Coat,Apparel,1054.2,7,99,150.6
2025-12-10,P004,Winter Coat,Apparel,1056.65,7,92,150.95
2025-12-11,P004,Winter Coat,Apparel,1034.67,7,85,147.81
2025-12-12,P004,Winter Coat,Apparel,1060.92,7,78,151.56
2025-12-13,P004,Winter Coat,Apparel,1511.5,10,68,151.15
2025-12-14,P004,Winter Coat,Apparel,1349.55,9,59,149.95
2025-12-15,P004,Winter Coat,Apparel,1057.77,7,52,151.11
2025-12-16,P004,Winter Coat,Apparel,1057.21,7,45,151.03
2025-12-17,P004,Winter Coat,Apparel,1208.24,8,37,151.03
2025-12-18,P004,Winter Coat,Apparel,1039.43,7,30,148.49
2025-12-19,P004,Winter Coat,Apparel,1044.33,7,119,149.19
2025-12-20,P004,Winter Coat,Apparel,2540.31,17,102,149.43
2025-12-21,P004,Winter Coat,Apparel,2352.8,16,86,147.05
2025-12-22,P004,Winter Coat,Apparel,1803.36,12,74,150.28
2025-12-23,P004,Winter Coat,Apparel,1800.12,12,62,150.01
2025-12-24,P004,Winter Coat,Apparel,2272.8,15,47,151.52
2025-12-25,P004,Winter Coat,Apparel,2258.7,15,32,150.58
2025-12-26,P004,Winter Coat,Apparel,2084.6,14,114,148.9
2025-12-27,P004,Winter Coat,Apparel,2334.08,16,98,145.88
2025-12-28,P004,Winter Coat,Apparel,2893.7,19,79,152.3
2025-12-29,P004,Winter Coat,Apparel,1795.32,12,67,149.61
2025-12-30,P004,Winter Coat,Apparel,1806.72,12,55,150.56
2025-12-31,P004,Winter Coat,Apparel,2063.32,14,41,147.38
2026-01-01,P004,Winter Coat,Apparel,1047.06,7,34,149.58
2026-01-02,P004,Winter Coat,Apparel,1054.76,7,27,150.68
2026-01-03,P004,Winter Coat,Apparel,1348.47,9,114,149.83
2026-01-04,P004,Winter Coat,Apparel,1363.05,9,105,151.45
2026-01-05,P004,Winter Coat,Apparel,1052.24,7,98,150.32
2026-01-06,P004,Winter Coat,Apparel,896.52,6,92,149.42
2026-01-07,P004,Winter Coat,Apparel,1050.35,7,85,150.05
2026-01-08,P004,Winter Coat,Apparel,1068.48,7,78,152.64
2026-01-09,P004,Winter Coat,Apparel,1050.91,7,71,150.13
2026-01-10,P004,Winter Coat,Apparel,1315.44,9,62,146.16
2026-01-11,P004,Winter Coat,Apparel,1345.5,9,53,149.5
2026-01-12,P004,Winter Coat,Apparel,1048.32,7,46,149.76
2026-01-13,P004,Winter Coat,Apparel,1031.24,7,39,147.32
2026-01-14,P004,Winter Coat,Apparel,904.2,6,33,150.7
2026-01-15,P004,Winter Coat,Apparel,1198.72,8,25,149.84
2026-01-16,P004,Winter Coat,Apparel,1059.94,7,114,151.42
2026-01-17,P004,Winter Coat,Apparel,1204.32,8,106,150.54
2026-01-18,P004,Winter Coat,Apparel,1210.32,8,98,151.29
2026-01-19,P004,Winter Coat,Apparel,1053.08,7,91,150.44
2026-01-20,P004,Winter Coat,Apparel,906.3,6,85,151.05
2026-01-21,P004,Winter Coat,Apparel,1187.84,8,77,148.48
2026-01-22,P004,Winter Coat,Apparel,1052.38,7,70,150.34
2026-01-23,P004,Winter Coat,Apparel,1044.05,7,63,149.15
2026-01-24,P004,Winter Coat,Apparel,1064.21,7,56,152.03
2026-01-25,P004,Winter Coat,Apparel,1326.42,9,47,147.38
2026-01-26,P004,Winter Coat,Apparel,914.04,6,41,152.34
2026-01-27,P004,Winter Coat,Apparel,1211.2,8,33,151.4
2026-01-28,P004,Winter Coat,Apparel,1050.77,7,26,150.11
2026-01-29,P004,Winter Coat,Apparel,1061.76,7,115,151.68
2026-01-30,P004,Winter Coat,Apparel,892.68,6,109,148.78
2026-01-31,P004,Winter Coat,Apparel,1499.2,10,99,149.92
2026-02-01,P004,Winter Coat,Apparel,1489.8,10,89,148.98
2026-02-02,P004,Winter Coat,Apparel,1040.27,7,82,148.61
2026-02-03,P004,Winter Coat,Apparel,1034.39,7,75,147.77
2026-02-04,P004,Winter Coat,Apparel,887.04,6,69,147.84
2026-02-05,P004,Winter Coat,Apparel,1057.42,7,62,151.06
2026-02-06,P004,Winter Coat,Apparel,911.94,6,56,151.99
2026-02-07,P004,Winter Coat,Apparel,1650.66,11,45,150.06
2026-02-08,P004,Winter Coat,Apparel,1233.84,8,37,154.23
2026-02-09,P004,Winter Coat,Apparel,900.12,6,31,150.02
2026-02-10,P004,Winter Coat,Apparel,1064.07,7,24,152.01
2026-02-11,P004,Winter Coat,Apparel,1044.68,7,113,149.24
2026-02-12,P004,Winter Coat,Apparel,896.88,6,107,149.48
2026-02-13,P004,Winter Coat,Apparel,900.36,6,101,150.06
2026-02-14,P004,Winter Coat,Apparel,1329.75,9,92,147.75
2026-02-15,P004,Winter Coat,Apparel,1492.4,10,82,149.24
2026-02-16,P004,Winter Coat,Apparel,898.44,6,76,149.74
2026-02-17,P004,Winter Coat,Apparel,1031.59,7,69,147.37
2026-02-18,P004,Winter Coat,Apparel,1038.94,7,62,148.42
2026-02-19,P004,Winter Coat,Apparel,1206.24,8,54,150.78
2026-02-20,P004,Winter Coat,Apparel,1042.09,7,47,148.87
2026-02-21,P004,Winter Coat,Apparel,1358.19,9,38,150.91
2026-02-22,P004,Winter Coat,Apparel,1346.94,9,29,149.66
2026-02-23,P004,Winter Coat,Apparel,1043.56,7,118,149.08
2026-02-24,P004,Winter Coat,Apparel,1028.02,7,111,146.86
2026-02-25,P004,Winter Coat,Apparel,1203.52,8,103,150.44
2026-02-26,P004,Winter Coat,Apparel,917.04,6,97,152.84
2026-02-27,P004,Winter Coat,Apparel,1039.08,7,90,148.44
2026-02-28,P004,Winter Coat,Apparel,1505.9,10,80,150.59
2026-03-01,P004,Winter Coat,Apparel,1493.5,10,70,149.35
2026-03-02,P004,Winter Coat,Apparel,1047.2,7,63,149.6
2026-03-03,P004,Winter Coat,Apparel,1029.91,7,56,147.13
2026-03-04,P004,Winter Coat,Apparel,1067.99,7,49,152.57
2026-03-05,P004,Winter Coat,Apparel,1043.56,7,42,149.08
2026-03-06,P004,Winter Coat,Apparel,1037.19,7,35,148.17
2026-03-07,P004,Winter Coat,Apparel,1197.12,8,27,149.64
2026-03-08,P004,Winter Coat,Apparel,1499.1,10,113,149.91
2026-03-09,P004,Winter Coat,Apparel,1050.35,7,106,150.05
2026-03-10,P004,Winter Coat,Apparel,1197.6,8,98,149.7
2026-03-11,P004,Winter Coat,Apparel,1046.99,7,91,149.57
2026-03-12,P004,Winter Coat,Apparel,1216.88,8,83,152.11
2026-03-13,P004,Winter Coat,Apparel,1050.98,7,76,150.14
2026-03-14,P004,Winter Coat,Apparel,1485.0,10,66,148.5
2026-03-15,P004,Winter Coat,Apparel,1477.9,10,56,147.79
2026-03-16,P004,Winter Coat,Apparel,903.24,6,50,150.54
2026-03-17,P004,Winter Coat,Apparel,1052.03,7,43,150.29
2026-03-18,P004,Winter Coat,Apparel,1039.71,7,36,148.53
2026-03-19,P004,Winter Coat,Apparel,1036.98,7,29,148.14
2026-03-20,P004,Winter Coat,Apparel,1183.68,8,117,147.96
2026-03-21,P004,Winter Coat,Apparel,1484.3,10,107,148.43
2026-03-22,P004,Winter Coat,Apparel,1494.9,10,97,149.49
2026-03-23,P004,Winter Coat,Apparel,1058.89,7,90,151.27
2026-03-24,P004,Winter Coat,Apparel,1055.32,7,83,150.76
2026-03-25,P004,Winter Coat,Apparel,1035.16,7,76,147.88
2026-03-26,P004,Winter Coat,Apparel,1196.08,8,68,149.51
2026-03-27,P004,Winter Coat,Apparel,1198.96,8,60,149.87
2026-03-28,P004,Winter Coat,Apparel,1475.6,10,50,147.56
2026-03-29,P004,Winter Coat,Apparel,1796.88,12,38,149.74
2026-03-30,P004,Winter Coat,Apparel,1189.92,8,30,148.74
2026-03-31,P004,Winter Coat,Apparel,1184.32,8,118,148.04
2026-04-01,P004,Winter Coat,Apparel,1195.68,8,110,149.46
2026-04-02,P004,Winter Coat,Apparel,1208.32,8,102,151.04
2026-04-03,P004,Winter Coat,Apparel,1042.72,7,95,148.96
2026-04-04,P004,Winter Coat,Apparel,1684.54,11,84,153.14
2026-04-05,P004,Winter Coat,Apparel,1508.8,10,74,150.88
2026-04-06,P004,Winter Coat,Apparel,1223.2,8,66,152.9
2026-04-07,P004,Winter Coat,Apparel,1050.91,7,59,150.13
2026-04-08,P004,Winter Coat,Apparel,1023.61,7,52,146.23
2026-04-09,P004,Winter Coat,Apparel,1201.6,8,44,150.2
2026-04-10,P004,Winter Coat,Apparel,1198.64,8,36,149.83
2026-04-11,P004,Winter Coat,Apparel,1944.8,13,119,149.6
2026-04-12,P004,Winter Coat,Apparel,1639.22,11,108,149.02
2026-04-13,P004,Winter Coat,Apparel,1197.04,8,100,149.63
2026-04-14,P004,Winter Coat,Apparel,1221.76,8,92,152.72
2026-04-15,P004,Winter Coat,Apparel,1351.8,9,83,150.2
2026-04-16,P004,Winter Coat,Apparel,1046.15,7,76,149.45
2026-04-17,P004,Winter Coat,Apparel,1496.4,10,66,149.64
2026-04-18,P004,Winter Coat,Apparel,1825.8,12,54,152.15
2026-04-19,P004,Winter Coat,Apparel,1636.03,11,43,148.73
2026-04-20,P004,Winter Coat,Apparel,1057.14,7,36,151.02
2026-04-21,P004,Winter Coat,Apparel,1202.0,8,28,150.25
2026-04-22,P004,Winter Coat,Apparel,1047.13,7,117,149.59
2026-04-23,P004,Winter Coat,Apparel,1203.12,8,109,150.39
2026-04-24,P004,Winter Coat,Apparel,1214.32,8,101,151.79
2026-04-25,P004,Winter Coat,Apparel,1622.28,11,90,147.48
2026-04-26,P004,Winter Coat,Apparel,1650.44,11,79,150.04
2026-04-27,P004,Winter Coat,Apparel,1368.27,9,70,152.03
2026-04-28,P004,Winter Coat,Apparel,1198.48,8,62,149.81
2026-04-29,P004,Winter Coat,Apparel,1209.76,8,54,151.22
2026-04-30,P004,Winter Coat,Apparel,1344.24,9,45,149.36
2026-05-01,P004,Winter Coat,Apparel,1065.12,7,38,152.16
2026-05-02,P004,Winter Coat,Apparel,1491.0,10,28,149.1
2024-05-03,P005,Yoga Mat,Sports,711.18,18,282,39.51
2024-05-04,P005,Yoga Mat,Sports,782.8,20,262,39.14
2024-05-05,P005,Yoga Mat,Sports,954.48,24,238,39.77
2024-05-06,P005,Yoga Mat,Sports,870.98,22,216,39.59
2024-05-07,P005,Yoga Mat,Sports,636.16,16,200,39.76
2024-05-08,P005,Yoga Mat,Sports,716.4,18,182,39.8
2024-05-09,P005,Yoga Mat,Sports,752.4,19,163,39.6
2024-05-10,P005,Yoga Mat,Sports,628.32,16,147,39.27
2024-05-11,P005,Yoga Mat,Sports,755.82,19,128,39.78
2024-05-12,P005,Yoga Mat,Sports,914.02,23,105,39.74
2024-05-13,P005,Yoga Mat,Sports,809.6,20,85,40.48
2024-05-14,P005,Yoga Mat,Sports,706.86,18,67,39.27
2024-05-15,P005,Yoga Mat,Sports,675.75,17,290,39.75
2024-05-16,P005,Yoga Mat,Sports,675.07,17,273,39.71
2024-05-17,P005,Yoga Mat,Sports,677.28,17,256,39.84
2024-05-18,P005,Yoga Mat,Sports,921.61,23,233,40.07
2024-05-19,P005,Yoga Mat,Sports,990.75,25,208,39.63
2024-05-20,P005,Yoga Mat,Sports,831.6,21,187,39.6
2024-05-21,P005,Yoga Mat,Sports,642.24,16,171,40.14
2024-05-22,P005,Yoga Mat,Sports,682.04,17,154,40.12
2024-05-23,P005,Yoga Mat,Sports,608.25,15,139,40.55
2024-05-24,P005,Yoga Mat,Sports,787.8,20,119,39.39
2024-05-25,P005,Yoga Mat,Sports,894.52,22,97,40.66
2024-05-26,P005,Yoga Mat,Sports,912.18,23,74,39.66
2024-05-27,P005,Yoga Mat,Sports,597.75,15,299,39.85
2024-05-28,P005,Yoga Mat,Sports,765.32,19,280,40.28
2024-05-29,P005,Yoga Mat,Sports,669.46,17,263,39.38
2024-05-30,P005,Yoga Mat,Sports,807.8,20,243,40.39
2024-05-31,P005,Yoga Mat,Sports,687.14,17,226,40.42
2024-06-01,P005,Yoga Mat,Sports,1293.76,32,194,40.43
2024-06-02,P005,Yoga Mat,Sports,1247.36,32,162,38.98
2024-06-03,P005,Yoga Mat,Sports,969.84,24,138,40.41
2024-06-04,P005,Yoga Mat,Sports,916.09,23,115,39.83
2024-06-05,P005,Yoga Mat,Sports,931.92,24,91,38.83
2024-06-06,P005,Yoga Mat,Sports,1109.64,28,63,39.63
2024-06-07,P005,Yoga Mat,Sports,1038.96,26,277,39.96
2024-06-08,P005,Yoga Mat,Sports,1445.4,36,241,40.15
2024-06-09,P005,Yoga Mat,Sports,1268.16,32,209,39.63
2024-06-10,P005,Yoga Mat,Sports,1059.48,27,182,39.24
2024-06-11,P005,Yoga Mat,Sports,1028.3,26,156,39.55
2024-06-12,P005,Yoga Mat,Sports,1121.4,28,128,40.05
2024-06-13,P005,Yoga Mat,Sports,1040.52,26,102,40.02
2024-06-14,P005,Yoga Mat,Sports,872.3,22,80,39.65
2024-06-15,P005,Yoga Mat,Sports,1402.1,35,285,40.06
2024-06-16,P005,Yoga Mat,Sports,1445.4,36,249,40.15
2024-06-17,P005,Yoga Mat,Sports,912.41,23,226,39.67
2024-06-18,P005,Yoga Mat,Sports,1015.56,26,200,39.06
2024-06-19,P005,Yoga Mat,Sports,1164.93,29,171,40.17
2024-06-20,P005,Yoga Mat,Sports,1102.08,28,143,39.36
2024-06-21,P005,Yoga Mat,Sports,1144.64,28,115,40.88
2024-06-22,P005,Yoga Mat,Sports,1209.0,30,85,40.3
2024-06-23,P005,Yoga Mat,Sports,1338.58,34,291,39.37
2024-06-24,P005,Yoga Mat,Sports,1088.64,27,264,40.32
2024-06-25,P005,Yoga Mat,Sports,1011.5,25,239,40.46
2024-06-26,P005,Yoga Mat,Sports,866.58,22,217,39.39
2024-06-27,P005,Yoga Mat,Sports,1040.0,26,191,40.0
2024-06-28,P005,Yoga Mat,Sports,967.44,24,167,40.31
2024-06-29,P005,Yoga Mat,Sports,1411.55,35,132,40.33
2024-06-30,P005,Yoga Mat,Sports,1367.82,34,98,40.23
2024-07-01,P005,Yoga Mat,Sports,1020.25,25,73,40.81
2024-07-02,P005,Yoga Mat,Sports,979.92,24,289,40.83
2024-07-03,P005,Yoga Mat,Sports,1025.44,26,263,39.44
2024-07-04,P005,Yoga Mat,Sports,1161.16,29,234,40.04
2024-07-05,P005,Yoga Mat,Sports,1133.44,28,206,40.48
2024-07-06,P005,Yoga Mat,Sports,1391.25,35,171,39.75
2024-07-07,P005,Yoga Mat,Sports,1479.63,37,134,39.99
2024-07-08,P005,Yoga Mat,Sports,1095.64,28,106,39.13
2024-07-09,P005,Yoga Mat,Sports,1072.71,27,79,39.73
2024-07-10,P005,Yoga Mat,Sports,1207.2,30,289,40.24
2024-07-11,P005,Yoga Mat,Sports,1084.86,27,262,40.18
2024-07-12,P005,Yoga Mat,Sports,975.36,24,238,40.64
2024-07-13,P005,Yoga Mat,Sports,1606.0,40,198,40.15
2024-07-14,P005,Yoga Mat,Sports,1550.64,39,159,39.76
2024-07-15,P005,Yoga Mat,Sports,1000.25,25,134,40.01
2024-07-16,P005,Yoga Mat,Sports,1115.24,28,106,39.83
2024-07-17,P005,Yoga Mat,Sports,1123.08,28,78,40.11
2024-07-18,P005,Yoga Mat,Sports,1005.0,25,293,40.2
2024-07-19,P005,Yoga Mat,Sports,1161.74,29,264,40.06
2024-07-20,P005,Yoga Mat,Sports,1501.0,38,226,39.5
2024-07-21,P005,Yoga Mat,Sports,1422.72,36,190,39.52
2024-07-22,P005,Yoga Mat,Sports,953.76,24,166,39.74
2024-07-23,P005,Yoga Mat,Sports,994.25,25,141,39.77
2024-07-24,P005,Yoga Mat,Sports,1048.32,26,115,40.32
2024-07-25,P005,Yoga Mat,Sports,1023.36,26,89,39.36
2024-07-26,P005,Yoga Mat,Sports,1150.14,29,60,39.66
2024-07-27,P005,Yoga Mat,Sports,1405.95,35,265,40.17
2024-07-28,P005,Yoga Mat,Sports,1455.48,36,229,40.43
2024-07-29,P005,Yoga Mat,Sports,1110.2,28,201,39.65
2024-07-30,P005,Yoga Mat,Sports,1282.24,32,169,40.07
2024-07-31,P005,Yoga Mat,Sports,1090.26,27,142,40.38
2024-08-01,P005,Yoga Mat,Sports,883.3,22,120,40.15
2024-08-02,P005,Yoga Mat,Sports,1036.88,26,94,39.88
2024-08-03,P005,Yoga Mat,Sports,1081.08,27,67,40.04
2024-08-04,P005,Yoga Mat,Sports,1221.09,31,276,39.39
2024-08-05,P005,Yoga Mat,Sports,715.68,18,258,39.76
2024-08-06,P005,Yoga Mat,Sports,756.58,19,239,39.82
2024-08-07,P005,Yoga Mat,Sports,871.86,22,217,39.63
2024-08-08,P005,Yoga Mat,Sports,760.38,19,198,40.02
2024-08-09,P005,Yoga Mat,Sports,904.13,23,175,39.31
2024-08-10,P005,Yoga Mat,Sports,1209.6,30,145,40.32
2024-08-11,P005,Yoga Mat,Sports,1214.4,30,115,40.48
2024-08-12,P005,Yoga Mat,Sports,996.25,25,90,39.85
2024-08-13,P005,Yoga Mat,Sports,876.04,22,68,39.82
2024-08-14,P005,Yoga Mat,Sports,852.6,21,287,40.6
2024-08-15,P005,Yoga Mat,Sports,753.35,19,268,39.65
2024-08-16,P005,Yoga Mat,Sports,969.6,24,244,40.4
2024-08-17,P005,Yoga Mat,Sports,1088.91,27,217,40.33
2024-08-18,P005,Yoga Mat,Sports,1177.11,29,188,40.59
2024-08-19,P005,Yoga Mat,Sports,888.8,22,166,40.4
2024-08-20,P005,Yoga Mat,Sports,1045.98,26,140,40.23
2024-08-21,P005,Yoga Mat,Sports,845.88,21,119,40.28
2024-08-22,P005,Yoga Mat,Sports,859.74,21,98,40.94
2024-08-23,P005,Yoga Mat,Sports,877.36,22,76,39.88
2024-08-24,P005,Yoga Mat,Sports,1051.18,26,290,40.43
2024-08-25,P005,Yoga Mat,Sports,1193.7,30,260,39.79
2024-08-26,P005,Yoga Mat,Sports,866.58,22,238,39.39
2024-08-27,P005,Yoga Mat,Sports,883.74,22,216,40.17
2024-08-28,P005,Yoga Mat,Sports,952.32,24,192,39.68
2024-08-29,P005,Yoga Mat,Sports,752.97,19,173,39.63
2024-08-30,P005,Yoga Mat,Sports,769.88,19,154,40.52
2024-08-31,P005,Yoga Mat,Sports,1243.72,31,123,40.12
2024-09-01,P005,Yoga Mat,Sports,1201.2,30,93,40.04
2024-09-02,P005,Yoga Mat,Sports,837.06,21,72,39.86
2024-09-03,P005,Yoga Mat,Sports,826.77,21,291,39.37
2024-09-04,P005,Yoga Mat,Sports,879.34,22,269,39.97
2024-09-05,P005,Yoga Mat,Sports,880.66,22,247,40.03
2024-09-06,P005,Yoga Mat,Sports,832.44,21,226,39.64
2024-09-07,P005,Yoga Mat,Sports,1128.12,28,198,40.29
2024-09-08,P005,Yoga Mat,Sports,1000.5,25,173,40.02
2024-09-09,P005,Yoga Mat,Sports,833.7,21,152,39.7
2024-09-10,P005,Yoga Mat,Sports,801.6,20,132,40.08
2024-09-11,P005,Yoga Mat,Sports,762.47,19,113,40.13
2024-09-12,P005,Yoga Mat,Sports,767.98,19,94,40.42
2024-09-13,P005,Yoga Mat,Sports,991.25,25,69,39.65
2024-09-14,P005,Yoga Mat,Sports,1111.6,28,281,39.7
2024-09-15,P005,Yoga Mat,Sports,1144.92,29,252,39.48
2024-09-16,P005,Yoga Mat,Sports,832.44,21,231,39.64
2024-09-17,P005,Yoga Mat,Sports,791.6,20,211,39.58
2024-09-18,P005,Yoga Mat,Sports,872.52,22,189,39.66
2024-09-19,P005,Yoga Mat,Sports,836.85,21,168,39.85
2024-09-20,P005,Yoga Mat,Sports,801.0,20,148,40.05
2024-09-21,P005,Yoga Mat,Sports,1001.75,25,123,40.07
2024-09-22,P005,Yoga Mat,Sports,1190.4,30,93,39.68
2024-09-23,P005,Yoga Mat,Sports,892.98,22,71,40.59
2024-09-24,P005,Yoga Mat,Sports,748.79,19,292,39.41
2024-09-25,P005,Yoga Mat,Sports,835.17,21,271,39.77
2024-09-26,P005,Yoga Mat,Sports,920.0,23,248,40.0
2024-09-27,P005,Yoga Mat,Sports,751.07,19,229,39.53
2024-09-28,P005,Yoga Mat,Sports,1153.04,29,200,39.76
2024-09-29,P005,Yoga Mat,Sports,1049.62,26,174,40.37
2024-09-30,P005,Yoga Mat,Sports,759.43,19,155,39.97
2024-10-01,P005,Yoga Mat,Sports,805.2,20,135,40.26
2024-10-02,P005,Yoga Mat,Sports,837.9,21,114,39.9
2024-10-03,P005,Yoga Mat,Sports,796.8,20,94,39.84
2024-10-04,P005,Yoga Mat,Sports,681.53,17,77,40.09
2024-10-05,P005,Yoga Mat,Sports,1189.2,30,287,39.64
2024-10-06,P005,Yoga Mat,Sports,951.36,24,263,39.64
2024-10-07,P005,Yoga Mat,Sports,843.57,21,242,40.17
2024-10-08,P005,Yoga Mat,Sports,752.78,19,223,39.62
2024-10-09,P005,Yoga Mat,Sports,787.2,20,203,39.36
2024-10-10,P005,Yoga Mat,Sports,806.8,20,183,40.34
2024-10-11,P005,Yoga Mat,Sports,669.46,17,166,39.38
2024-10-12,P005,Yoga Mat,Sports,1152.75,29,137,39.75
2024-10-13,P005,Yoga Mat,Sports,1118.04,28,109,39.93
2024-10-14,P005,Yoga Mat,Sports,763.23,19,90,40.17
2024-10-15,P005,Yoga Mat,Sports,720.72,18,72,40.04
2024-10-16,P005,Yoga Mat,Sports,749.74,19,293,39.46
2024-10-17,P005,Yoga Mat,Sports,797.6,20,273,39.88
2024-10-18,P005,Yoga Mat,Sports,750.69,19,254,39.51
2024-10-19,P005,Yoga Mat,Sports,1129.52,28,226,40.34
2024-10-20,P005,Yoga Mat,Sports,1076.49,27,199,39.87
2024-10-21,P005,Yoga Mat,Sports,652.32,16,183,40.77
2024-10-22,P005,Yoga Mat,Sports,754.11,19,164,39.69
2024-10-23,P005,Yoga Mat,Sports,768.74,19,145,40.46
2024-10-24,P005,Yoga Mat,Sports,769.5,19,126,40.5
2024-10-25,P005,Yoga Mat,Sports,791.2,20,106,39.56
2024-10-26,P005,Yoga Mat,Sports,928.51,23,83,40.37
2024-10-27,P005,Yoga Mat,Sports,758.67,19,64,39.93
2024-10-28,P005,Yoga Mat,Sports,636.8,16,288,39.8
2024-10-29,P005,Yoga Mat,Sports,717.3,18,270,39.85
2024-10-30,P005,Yoga Mat,Sports,672.35,17,253,39.55
2024-10-31,P005,Yoga Mat,Sports,896.28,22,231,40.74
2024-11-01,P005,Yoga Mat,Sports,649.92,16,215,40.62
2024-11-02,P005,Yoga Mat,Sports,920.92,23,192,40.04
2024-11-03,P005,Yoga Mat,Sports,953.52,24,168,39.73
2024-11-04,P005,Yoga Mat,Sports,760.76,19,149,40.04
2024-11-05,P005,Yoga Mat,Sports,670.99,17,132,39.47
2024-11-06,P005,Yoga Mat,Sports,668.61,17,115,39.33
2024-11-07,P005,Yoga Mat,Sports,711.18,18,97,39.51
2024-11-08,P005,Yoga Mat,Sports,689.18,17,80,40.54
